,label,date,mun_code,mun_name,total_amount
409,Irregular Expenditure,2013,KZN261,eDumbe,50833000.0
410,Unauthorised Expenditure,2013,KZN261,eDumbe,76931000.0
411,Fruitless and Wasteful Expenditure,2013,KZN262,uPhongolo,115000.0
412,Irregular Expenditure,2013,KZN262,uPhongolo,30806000.0
413,Unauthorised Expenditure,2013,KZN262,uPhongolo,563000.0
414,Fruitless and Wasteful Expenditure,2013,KZN263,Abaqulusi,9000.0
415,Irregular Expenditure,2013,KZN263,Abaqulusi,851000.0
416,Unauthorised Expenditure,2013,KZN263,Abaqulusi,
417,Fruitless and Wasteful Expenditure,2013,KZN265,Nongoma,
418,Irregular Expenditure,2013,KZN265,Nongoma,26007000.0
419,Unauthorised Expenditure,2013,KZN265,Nongoma,13646000.0
420,Fruitless and Wasteful Expenditure,2013,KZN266,Ulundi,2025000.0
421,Irregular Expenditure,2013,KZN266,Ulundi,17694000.0
422,Unauthorised Expenditure,2013,KZN266,Ulundi,2327000.0
423,Fruitless and Wasteful Expenditure,2013,KZN271,Umhlabuyalingana,5914000.0
424,Irregular Expenditure,2013,KZN271,Umhlabuyalingana,47667000.0
425,Unauthorised Expenditure,2013,KZN271,Umhlabuyalingana,1317000.0
426,Fruitless and Wasteful Expenditure,2013,KZN272,Jozini,
427,Irregular Expenditure,2013,KZN272,Jozini,170000.0
428,Unauthorised Expenditure,2013,KZN272,Jozini,
429,Fruitless and Wasteful Expenditure,2013,KZN273,The Big 5 False Bay,138000.0
430,Irregular Expenditure,2013,KZN273,The Big 5 False Bay,180000.0
431,Unauthorised Expenditure,2013,KZN273,The Big 5 False Bay,1712000.0
432,Fruitless and Wasteful Expenditure,2013,KZN274,Hlabisa,23000.0
433,Irregular Expenditure,2013,KZN274,Hlabisa,7713000.0
434,Unauthorised Expenditure,2013,KZN274,Hlabisa,18465000.0
435,Fruitless and Wasteful Expenditure,2013,KZN275,Mtubatuba,768000.0
436,Irregular Expenditure,2013,KZN275,Mtubatuba,27835000.0
437,Unauthorised Expenditure,2013,KZN275,Mtubatuba,17324000.0
438,Fruitless and Wasteful Expenditure,2013,KZN281,Mfolozi,1052000.0
439,Irregular Expenditure,2013,KZN281,Mfolozi,26697000.0
440,Unauthorised Expenditure,2013,KZN281,Mfolozi,11224000.0
441,Fruitless and Wasteful Expenditure,2013,KZN282,uMhlathuze,
442,Irregular Expenditure,2013,KZN282,uMhlathuze,
443,Unauthorised Expenditure,2013,KZN282,uMhlathuze,
444,Fruitless and Wasteful Expenditure,2013,KZN283,Ntambanana,0.0
445,Irregular Expenditure,2013,KZN283,Ntambanana,0.0
446,Unauthorised Expenditure,2013,KZN283,Ntambanana,0.0
447,Fruitless and Wasteful Expenditure,2013,KZN284,uMlalazi,47349000.0
448,Irregular Expenditure,2013,KZN284,uMlalazi,468000.0
449,Unauthorised Expenditure,2013,KZN284,uMlalazi,4059000.0
450,Fruitless and Wasteful Expenditure,2013,KZN285,Mthonjaneni,0.0
451,Irregular Expenditure,2013,KZN285,Mthonjaneni,0.0
452,Unauthorised Expenditure,2013,KZN285,Mthonjaneni,0.0
453,Fruitless and Wasteful Expenditure,2013,KZN286,Nkandla,7803000.0
454,Irregular Expenditure,2013,KZN286,Nkandla,35285000.0
455,Unauthorised Expenditure,2013,KZN286,Nkandla,
456,Fruitless and Wasteful Expenditure,2013,KZN291,Mandeni,18000.0
457,Irregular Expenditure,2013,KZN291,Mandeni,1466000.0
458,Unauthorised Expenditure,2013,KZN291,Mandeni,
459,Fruitless and Wasteful Expenditure,2013,KZN292,KwaDukuza,
460,Irregular Expenditure,2013,KZN292,KwaDukuza,45435000.0
461,Unauthorised Expenditure,2013,KZN292,KwaDukuza,
462,Fruitless and Wasteful Expenditure,2013,KZN293,Ndwedwe,
463,Irregular Expenditure,2013,KZN293,Ndwedwe,6654000.0
464,Unauthorised Expenditure,2013,KZN293,Ndwedwe,
465,Fruitless and Wasteful Expenditure,2013,KZN294,Maphumulo,49068000.0
466,Irregular Expenditure,2013,KZN294,Maphumulo,27254000.0
467,Unauthorised Expenditure,2013,KZN294,Maphumulo,
468,Fruitless and Wasteful Expenditure,2013,KZN431,Ingwe,0.0
469,Irregular Expenditure,2013,KZN431,Ingwe,0.0
470,Unauthorised Expenditure,2013,KZN431,Ingwe,0.0
471,Fruitless and Wasteful Expenditure,2013,KZN432,Kwa Sani,836000.0
472,Irregular Expenditure,2013,KZN432,Kwa Sani,17003000.0
473,Unauthorised Expenditure,2013,KZN432,Kwa Sani,9071000.0
474,Fruitless and Wasteful Expenditure,2013,KZN433,Greater Kokstad,261000.0
475,Irregular Expenditure,2013,KZN433,Greater Kokstad,16113000.0
476,Unauthorised Expenditure,2013,KZN433,Greater Kokstad,29317000.0
477,Fruitless and Wasteful Expenditure,2013,KZN434,Ubuhlebezwe,0.0
478,Irregular Expenditure,2013,KZN434,Ubuhlebezwe,0.0
479,Unauthorised Expenditure,2013,KZN434,Ubuhlebezwe,0.0
480,Fruitless and Wasteful Expenditure,2013,KZN435,Umzimkhulu,3000.0
481,Irregular Expenditure,2013,KZN435,Umzimkhulu,
482,Unauthorised Expenditure,2013,KZN435,Umzimkhulu,9482000.0
483,Fruitless and Wasteful Expenditure,2013,LIM331,Greater Giyani,
484,Irregular Expenditure,2013,LIM331,Greater Giyani,7101000.0
485,Unauthorised Expenditure,2013,LIM331,Greater Giyani,
486,Fruitless and Wasteful Expenditure,2013,LIM332,Greater Letaba,26000.0
487,Irregular Expenditure,2013,LIM332,Greater Letaba,41854000.0
488,Unauthorised Expenditure,2013,LIM332,Greater Letaba,
489,Fruitless and Wasteful Expenditure,2013,LIM333,Greater Tzaneen,4943000.0
490,Irregular Expenditure,2013,LIM333,Greater Tzaneen,34972000.0
491,Unauthorised Expenditure,2013,LIM333,Greater Tzaneen,63779000.0
492,Fruitless and Wasteful Expenditure,2013,LIM334,Ba-Phalaborwa,3475000.0
493,Irregular Expenditure,2013,LIM334,Ba-Phalaborwa,62370000.0
494,Unauthorised Expenditure,2013,LIM334,Ba-Phalaborwa,28911000.0
495,Fruitless and Wasteful Expenditure,2013,LIM335,Maruleng,
496,Irregular Expenditure,2013,LIM335,Maruleng,6485000.0
497,Unauthorised Expenditure,2013,LIM335,Maruleng,
498,Fruitless and Wasteful Expenditure,2013,LIM341,Musina,0.0
499,Irregular Expenditure,2013,LIM341,Musina,0.0
500,Unauthorised Expenditure,2013,LIM341,Musina,0.0
501,Fruitless and Wasteful Expenditure,2013,LIM342,Mutale,0.0
502,Irregular Expenditure,2013,LIM342,Mutale,0.0
503,Unauthorised Expenditure,2013,LIM342,Mutale,0.0
504,Fruitless and Wasteful Expenditure,2013,LIM343,Thulamela,0.0
505,Irregular Expenditure,2013,LIM343,Thulamela,0.0
506,Unauthorised Expenditure,2013,LIM343,Thulamela,0.0
507,Fruitless and Wasteful Expenditure,2013,LIM344,Makhado,2795000.0
508,Irregular Expenditure,2013,LIM344,Makhado,48211000.0
509,Unauthorised Expenditure,2013,LIM344,Makhado,142627000.0
510,Fruitless and Wasteful Expenditure,2013,LIM351,Blouberg,213000.0
511,Irregular Expenditure,2013,LIM351,Blouberg,20334000.0
512,Unauthorised Expenditure,2013,LIM351,Blouberg,7391000.0
513,Fruitless and Wasteful Expenditure,2013,LIM352,Aganang,0.0
514,Irregular Expenditure,2013,LIM352,Aganang,0.0
515,Unauthorised Expenditure,2013,LIM352,Aganang,0.0
516,Fruitless and Wasteful Expenditure,2013,LIM353,Molemole,0.0
517,Irregular Expenditure,2013,LIM353,Molemole,0.0
518,Unauthorised Expenditure,2013,LIM353,Molemole,0.0
519,Fruitless and Wasteful Expenditure,2013,LIM354,Polokwane,2692000.0
520,Irregular Expenditure,2013,LIM354,Polokwane,246383000.0
521,Unauthorised Expenditure,2013,LIM354,Polokwane,119889000.0
522,Fruitless and Wasteful Expenditure,2013,LIM355,Lepele-Nkumpi,2699000.0
523,Irregular Expenditure,2013,LIM355,Lepele-Nkumpi,72104000.0
524,Unauthorised Expenditure,2013,LIM355,Lepele-Nkumpi,
525,Fruitless and Wasteful Expenditure,2013,LIM361,Thabazimbi,5477000.0
526,Irregular Expenditure,2013,LIM361,Thabazimbi,243387000.0
527,Unauthorised Expenditure,2013,LIM361,Thabazimbi,197093000.0
528,Fruitless and Wasteful Expenditure,2013,LIM362,Lephalale,0.0
529,Irregular Expenditure,2013,LIM362,Lephalale,0.0
530,Unauthorised Expenditure,2013,LIM362,Lephalale,0.0
531,Fruitless and Wasteful Expenditure,2013,LIM364,Mookgopong,215000.0
532,Irregular Expenditure,2013,LIM364,Mookgopong,3169000.0
533,Unauthorised Expenditure,2013,LIM364,Mookgopong,9260000.0
534,Fruitless and Wasteful Expenditure,2013,LIM365,Modimolle,1524000.0
535,Irregular Expenditure,2013,LIM365,Modimolle,6058000.0
536,Unauthorised Expenditure,2013,LIM365,Modimolle,1077000.0
537,Fruitless and Wasteful Expenditure,2013,LIM366,Bela-Bela,500000.0
538,Irregular Expenditure,2013,LIM366,Bela-Bela,42867000.0
539,Unauthorised Expenditure,2013,LIM366,Bela-Bela,30876000.0
540,Fruitless and Wasteful Expenditure,2013,LIM367,Mogalakwena,0.0
541,Irregular Expenditure,2013,LIM367,Mogalakwena,0.0
542,Unauthorised Expenditure,2013,LIM367,Mogalakwena,0.0
543,Fruitless and Wasteful Expenditure,2013,LIM471,Ephraim Mogale,0.0
544,Irregular Expenditure,2013,LIM471,Ephraim Mogale,0.0
545,Unauthorised Expenditure,2013,LIM471,Ephraim Mogale,0.0
546,Fruitless and Wasteful Expenditure,2013,LIM472,Elias Motsoaledi,75595000.0
547,Irregular Expenditure,2013,LIM472,Elias Motsoaledi,356575000.0
548,Unauthorised Expenditure,2013,LIM472,Elias Motsoaledi,36681000.0
549,Fruitless and Wasteful Expenditure,2013,LIM473,Makhuduthamaga,0.0
550,Irregular Expenditure,2013,LIM473,Makhuduthamaga,0.0
551,Unauthorised Expenditure,2013,LIM473,Makhuduthamaga,0.0
552,Fruitless and Wasteful Expenditure,2013,LIM474,Fetakgomo,0.0
553,Irregular Expenditure,2013,LIM474,Fetakgomo,0.0
554,Unauthorised Expenditure,2013,LIM474,Fetakgomo,0.0
555,Fruitless and Wasteful Expenditure,2013,LIM475,Greater Tubatse,77000.0
556,Irregular Expenditure,2013,LIM475,Greater Tubatse,7607000.0
557,Unauthorised Expenditure,2013,LIM475,Greater Tubatse,77687000.0
558,Fruitless and Wasteful Expenditure,2013,MAN,Mangaung,28325000.0
559,Irregular Expenditure,2013,MAN,Mangaung,267705000.0
560,Unauthorised Expenditure,2013,MAN,Mangaung,793309000.0
561,Fruitless and Wasteful Expenditure,2013,MP301,Chief Albert Luthuli,220317000.0
562,Irregular Expenditure,2013,MP301,Chief Albert Luthuli,16912000.0
563,Unauthorised Expenditure,2013,MP301,Chief Albert Luthuli,9059000.0
564,Fruitless and Wasteful Expenditure,2013,MP302,Msukaligwa,9555000.0
565,Irregular Expenditure,2013,MP302,Msukaligwa,30942000.0
566,Unauthorised Expenditure,2013,MP302,Msukaligwa,89069000.0
567,Fruitless and Wasteful Expenditure,2013,MP303,Mkhondo,5798000.0
568,Irregular Expenditure,2013,MP303,Mkhondo,19231000.0
569,Unauthorised Expenditure,2013,MP303,Mkhondo,43210000.0
570,Fruitless and Wasteful Expenditure,2013,MP304,Dr Pixley Ka Isaka Seme,147580000.0
571,Irregular Expenditure,2013,MP304,Dr Pixley Ka Isaka Seme,6120000.0
572,Unauthorised Expenditure,2013,MP304,Dr Pixley Ka Isaka Seme,677000.0
573,Fruitless and Wasteful Expenditure,2013,MP305,Lekwa,22102000.0
574,Irregular Expenditure,2013,MP305,Lekwa,35409000.0
575,Unauthorised Expenditure,2013,MP305,Lekwa,383008000.0
576,Fruitless and Wasteful Expenditure,2013,MP306,Dipaleseng,1555000.0
577,Irregular Expenditure,2013,MP306,Dipaleseng,17403000.0
578,Unauthorised Expenditure,2013,MP306,Dipaleseng,85078000.0
579,Fruitless and Wasteful Expenditure,2013,MP307,Govan Mbeki,6824000.0
580,Irregular Expenditure,2013,MP307,Govan Mbeki,17367000.0
581,Unauthorised Expenditure,2013,MP307,Govan Mbeki,
582,Fruitless and Wasteful Expenditure,2013,MP311,Victor Khanye,347000.0
583,Irregular Expenditure,2013,MP311,Victor Khanye,17592000.0
584,Unauthorised Expenditure,2013,MP311,Victor Khanye,
585,Fruitless and Wasteful Expenditure,2013,MP312,Emalahleni,51187000.0
586,Irregular Expenditure,2013,MP312,Emalahleni,
587,Unauthorised Expenditure,2013,MP312,Emalahleni,
588,Fruitless and Wasteful Expenditure,2013,MP313,Steve Tshwete,
589,Irregular Expenditure,2013,MP313,Steve Tshwete,
590,Unauthorised Expenditure,2013,MP313,Steve Tshwete,
591,Fruitless and Wasteful Expenditure,2013,MP314,Emakhazeni,1256000.0
592,Irregular Expenditure,2013,MP314,Emakhazeni,2109000.0
593,Unauthorised Expenditure,2013,MP314,Emakhazeni,42960000.0
594,Fruitless and Wasteful Expenditure,2013,MP315,Thembisile,92367000.0
595,Irregular Expenditure,2013,MP315,Thembisile,5406000.0
596,Unauthorised Expenditure,2013,MP315,Thembisile,57165000.0
597,Fruitless and Wasteful Expenditure,2013,MP316,Dr JS Moroka,67000.0
598,Irregular Expenditure,2013,MP316,Dr JS Moroka,843000.0
599,Unauthorised Expenditure,2013,MP316,Dr JS Moroka,
600,Fruitless and Wasteful Expenditure,2013,MP321,Thaba Chweu,1522000.0
601,Irregular Expenditure,2013,MP321,Thaba Chweu,75053000.0
602,Unauthorised Expenditure,2013,MP321,Thaba Chweu,
603,Fruitless and Wasteful Expenditure,2013,MP322,Mbombela,13340000.0
604,Irregular Expenditure,2013,MP322,Mbombela,77726000.0
605,Unauthorised Expenditure,2013,MP322,Mbombela,7074000.0
606,Fruitless and Wasteful Expenditure,2013,MP323,Umjindi,144177000.0
607,Irregular Expenditure,2013,MP323,Umjindi,
608,Unauthorised Expenditure,2013,MP323,Umjindi,
609,Fruitless and Wasteful Expenditure,2013,MP324,Nkomazi,2082000.0
610,Irregular Expenditure,2013,MP324,Nkomazi,57397000.0
611,Unauthorised Expenditure,2013,MP324,Nkomazi,36907000.0
612,Fruitless and Wasteful Expenditure,2013,MP325,Bushbuckridge,
613,Irregular Expenditure,2013,MP325,Bushbuckridge,592751000.0
614,Unauthorised Expenditure,2013,MP325,Bushbuckridge,348232000.0
615,Fruitless and Wasteful Expenditure,2013,NC061,Richtersveld,14000.0
616,Irregular Expenditure,2013,NC061,Richtersveld,9754000.0
617,Unauthorised Expenditure,2013,NC061,Richtersveld,6677000.0
618,Fruitless and Wasteful Expenditure,2013,NC062,Nama Khoi,4042000.0
619,Irregular Expenditure,2013,NC062,Nama Khoi,24725000.0
620,Unauthorised Expenditure,2013,NC062,Nama Khoi,110851000.0
621,Fruitless and Wasteful Expenditure,2013,NC064,Kamiesberg,789000.0
622,Irregular Expenditure,2013,NC064,Kamiesberg,6377000.0
623,Unauthorised Expenditure,2013,NC064,Kamiesberg,70230000.0
624,Fruitless and Wasteful Expenditure,2013,NC065,Hantam,2000.0
625,Irregular Expenditure,2013,NC065,Hantam,3965000.0
626,Unauthorised Expenditure,2013,NC065,Hantam,774000.0
627,Fruitless and Wasteful Expenditure,2013,NC066,Karoo Hoogland,1140000.0
628,Irregular Expenditure,2013,NC066,Karoo Hoogland,
629,Unauthorised Expenditure,2013,NC066,Karoo Hoogland,65345000.0
630,Fruitless and Wasteful Expenditure,2013,NC067,Khâi-Ma,66000.0
631,Irregular Expenditure,2013,NC067,Khâi-Ma,11072000.0
632,Unauthorised Expenditure,2013,NC067,Khâi-Ma,5581000.0
633,Fruitless and Wasteful Expenditure,2013,NC071,Ubuntu,
634,Irregular Expenditure,2013,NC071,Ubuntu,1895000.0
635,Unauthorised Expenditure,2013,NC071,Ubuntu,
636,Fruitless and Wasteful Expenditure,2013,NC072,Umsobomvu,
637,Irregular Expenditure,2013,NC072,Umsobomvu,2903000.0
638,Unauthorised Expenditure,2013,NC072,Umsobomvu,89960000.0
639,Fruitless and Wasteful Expenditure,2013,NC073,Emthanjeni,799000.0
640,Irregular Expenditure,2013,NC073,Emthanjeni,39350000.0
641,Unauthorised Expenditure,2013,NC073,Emthanjeni,54230000.0
642,Fruitless and Wasteful Expenditure,2013,NC074,Kareeberg,
643,Irregular Expenditure,2013,NC074,Kareeberg,1896000.0
644,Unauthorised Expenditure,2013,NC074,Kareeberg,4880000.0
645,Fruitless and Wasteful Expenditure,2013,NC075,Renosterberg,36200000.0
646,Irregular Expenditure,2013,NC075,Renosterberg,48529000.0
647,Unauthorised Expenditure,2013,NC075,Renosterberg,17367000.0
648,Fruitless and Wasteful Expenditure,2013,NC076,Thembelihle,1614000.0
649,Irregular Expenditure,2013,NC076,Thembelihle,51229000.0
650,Unauthorised Expenditure,2013,NC076,Thembelihle,3305000.0
651,Fruitless and Wasteful Expenditure,2013,NC077,Siyathemba,388000.0
652,Irregular Expenditure,2013,NC077,Siyathemba,20192000.0
653,Unauthorised Expenditure,2013,NC077,Siyathemba,19172000.0
654,Fruitless and Wasteful Expenditure,2013,NC078,Siyancuma,595000.0
655,Irregular Expenditure,2013,NC078,Siyancuma,8509000.0
656,Unauthorised Expenditure,2013,NC078,Siyancuma,85548000.0
657,Fruitless and Wasteful Expenditure,2013,NC081,Mier,381000.0
658,Irregular Expenditure,2013,NC081,Mier,8085000.0
659,Unauthorised Expenditure,2013,NC081,Mier,16437000.0
660,Fruitless and Wasteful Expenditure,2013,NC082,Kai !Garib,
661,Irregular Expenditure,2013,NC082,Kai !Garib,3545000.0
662,Unauthorised Expenditure,2013,NC082,Kai !Garib,5162000.0
663,Fruitless and Wasteful Expenditure,2013,NC083,//Khara Hais,
664,Irregular Expenditure,2013,NC083,//Khara Hais,31480000.0
665,Unauthorised Expenditure,2013,NC083,//Khara Hais,11265000.0
666,Fruitless and Wasteful Expenditure,2013,NC084,!Kheis,473000.0
667,Irregular Expenditure,2013,NC084,!Kheis,1747000.0
668,Unauthorised Expenditure,2013,NC084,!Kheis,
669,Fruitless and Wasteful Expenditure,2013,NC085,Tsantsabane,32537000.0
670,Irregular Expenditure,2013,NC085,Tsantsabane,1363000.0
671,Unauthorised Expenditure,2013,NC085,Tsantsabane,60056000.0
672,Fruitless and Wasteful Expenditure,2013,NC086,Kgatelopele,403000.0
673,Irregular Expenditure,2013,NC086,Kgatelopele,13060000.0
674,Unauthorised Expenditure,2013,NC086,Kgatelopele,19451000.0
675,Fruitless and Wasteful Expenditure,2013,NC091,Sol Plaatjie,999000.0
676,Irregular Expenditure,2013,NC091,Sol Plaatjie,14143000.0
677,Unauthorised Expenditure,2013,NC091,Sol Plaatjie,
678,Fruitless and Wasteful Expenditure,2013,NC092,Dikgatlong,75000.0
679,Irregular Expenditure,2013,NC092,Dikgatlong,
680,Unauthorised Expenditure,2013,NC092,Dikgatlong,
681,Fruitless and Wasteful Expenditure,2013,NC093,Magareng,565000.0
682,Irregular Expenditure,2013,NC093,Magareng,2257000.0
683,Unauthorised Expenditure,2013,NC093,Magareng,1474000.0
684,Fruitless and Wasteful Expenditure,2013,NC094,Phokwane,210000.0
685,Irregular Expenditure,2013,NC094,Phokwane,892000.0
686,Unauthorised Expenditure,2013,NC094,Phokwane,14134000.0
687,Fruitless and Wasteful Expenditure,2013,NC451,Joe Morolong,372000.0
688,Irregular Expenditure,2013,NC451,Joe Morolong,8336000.0
689,Unauthorised Expenditure,2013,NC451,Joe Morolong,54618000.0
690,Fruitless and Wasteful Expenditure,2013,NC452,Ga-Segonyana,109000.0
691,Irregular Expenditure,2013,NC452,Ga-Segonyana,
692,Unauthorised Expenditure,2013,NC452,Ga-Segonyana,16054000.0
693,Fruitless and Wasteful Expenditure,2013,NC453,Gamagara,93000.0
694,Irregular Expenditure,2013,NC453,Gamagara,36368000.0
695,Unauthorised Expenditure,2013,NC453,Gamagara,13247000.0
696,Fruitless and Wasteful Expenditure,2013,NMA,Nelson Mandela Bay,2619000.0
697,Irregular Expenditure,2013,NMA,Nelson Mandela Bay,198164000.0
698,Unauthorised Expenditure,2013,NMA,Nelson Mandela Bay,270778000.0
699,Fruitless and Wasteful Expenditure,2013,NW371,Moretele,6231000.0
700,Irregular Expenditure,2013,NW371,Moretele,34355000.0
701,Unauthorised Expenditure,2013,NW371,Moretele,325000.0
702,Fruitless and Wasteful Expenditure,2013,NW372,Local Municipality of Madibeng,169000.0
703,Irregular Expenditure,2013,NW372,Local Municipality of Madibeng,2669000.0
704,Unauthorised Expenditure,2013,NW372,Local Municipality of Madibeng,
705,Fruitless and Wasteful Expenditure,2013,NW373,Rustenburg,
706,Irregular Expenditure,2013,NW373,Rustenburg,70493000.0
707,Unauthorised Expenditure,2013,NW373,Rustenburg,348567000.0
708,Fruitless and Wasteful Expenditure,2013,NW374,Kgetlengrivier,755000.0
709,Irregular Expenditure,2013,NW374,Kgetlengrivier,7169000.0
710,Unauthorised Expenditure,2013,NW374,Kgetlengrivier,17279000.0
711,Fruitless and Wasteful Expenditure,2013,NW375,Moses Kotane,7077000.0
712,Irregular Expenditure,2013,NW375,Moses Kotane,204555000.0
713,Unauthorised Expenditure,2013,NW375,Moses Kotane,17287000.0
714,Fruitless and Wasteful Expenditure,2013,NW381,Ratlou,7744000.0
715,Irregular Expenditure,2013,NW381,Ratlou,9932000.0
716,Unauthorised Expenditure,2013,NW381,Ratlou,
717,Fruitless and Wasteful Expenditure,2013,NW382,Tswaing,1465000.0
718,Irregular Expenditure,2013,NW382,Tswaing,36314000.0
719,Unauthorised Expenditure,2013,NW382,Tswaing,11234000.0
720,Fruitless and Wasteful Expenditure,2013,NW383,Mafikeng,4526000.0
721,Irregular Expenditure,2013,NW383,Mafikeng,93588000.0
722,Unauthorised Expenditure,2013,NW383,Mafikeng,111809000.0
723,Fruitless and Wasteful Expenditure,2013,NW384,Ditsobotla,3754000.0
724,Irregular Expenditure,2013,NW384,Ditsobotla,
725,Unauthorised Expenditure,2013,NW384,Ditsobotla,
726,Fruitless and Wasteful Expenditure,2013,NW385,Ramotshere Moiloa,923000.0
727,Irregular Expenditure,2013,NW385,Ramotshere Moiloa,1305000.0
728,Unauthorised Expenditure,2013,NW385,Ramotshere Moiloa,
729,Fruitless and Wasteful Expenditure,2013,NW392,Naledi,59243000.0
730,Irregular Expenditure,2013,NW392,Naledi,14359000.0
731,Unauthorised Expenditure,2013,NW392,Naledi,117062000.0
732,Fruitless and Wasteful Expenditure,2013,NW393,Mamusa,944000.0
733,Irregular Expenditure,2013,NW393,Mamusa,21949000.0
734,Unauthorised Expenditure,2013,NW393,Mamusa,78415000.0
735,Fruitless and Wasteful Expenditure,2013,NW394,Greater Taung,
